"Date & Time","use [kW]","gen [kW]","Voltaje.Linea 1 [kW]","Voltaje.Linea 2 [V]","Voltaje.Linea 3 [V]","Frecuencia.Linea 1 [Hz]","r1 [kW]","r1+ [kW]","r1* [kVA]","r2 [kW]","r2* [kVA]","r3 [kW]","r4 [V]","r5 [V]","r6 [Hz]","CFE modificado [kW]","Generacion Modificado [kW]","FP GL1 [kW]","FP GL2 [kW]","FP CFE L1 []","FP CFE L2 [kW]"
2016-03-07 06:55:00,24.326350000,-0.023650000,-0.000000000,268.772916667,268.134166667,59.959083333,-0.024650000,-0.000000000,0.354500000,-24.351000000,25.724700000,-0.000000000,268.772916667,268.134166667,59.959083333,-24.350000000,-0.023650000,0.037866667,-0.046366667,946.550000000,4.647900000
2016-03-07 06:54:00,24.317350000,-0.023800000,-0.000000000,268.711200000,268.085166667,59.983066667,-0.024800000,-0.000000000,0.355500000,-24.342150000,25.758650000,-0.000000000,268.711200000,268.085166667,59.983066667,-24.341150000,-0.023800000,0.038483333,-0.047066667,945.033333333,4.629750000
2016-03-07 06:53:00,24.345650000,-0.023850000,-0.000000000,268.531816667,267.927583333,59.989316667,-0.024850000,-0.000000000,0.355500000,-24.370500000,25.787950000,-0.000000000,268.531816667,267.927583333,59.989316667,-24.369500000,-0.023850000,0.038366667,-0.046933333,945.083333333,4.632783333
2016-03-07 06:52:00,24.352200000,-0.023500000,-0.000000000,268.581566667,267.914566667,59.995233333,-0.024500000,-0.000000000,0.355000000,-24.376700000,25.716900000,-0.000000000,268.581566667,267.914566667,59.995233333,-24.375700000,-0.023500000,0.038433333,-0.046900000,947.900000000,4.628600000
2016-03-07 06:51:00,24.297600000,-0.026150000,-0.000000000,268.245250000,267.730966667,60.004150000,-0.027150000,-0.000000000,0.354600000,-24.324750000,25.566000000,-0.000000000,268.245250000,267.730966667,60.004150000,-24.323750000,-0.026150000,0.038133333,-0.047500000,951.450000000,4.632733333
2016-03-07 06:50:00,24.252650000,-0.025250000,-0.000000000,268.005666667,267.514283333,60.010266667,-0.026250000,-0.000000000,0.353250000,-24.278900000,25.399600000,-0.000000000,268.005666667,267.514283333,60.010266667,-24.277900000,-0.025250000,0.038250000,-0.047283333,955.916666667,4.618850000
2016-03-07 06:49:00,24.262500000,-0.026850000,-0.000000000,268.249316667,267.775200000,60.005350000,-0.027850000,-0.000000000,0.353000000,-24.290350000,25.434200000,-0.000000000,268.249316667,267.775200000,60.005350000,-24.289350000,-0.026850000,0.037400000,-0.047000000,955.033333333,4.636450000
2016-03-07 06:48:00,24.278150000,-0.027200000,-0.000000000,268.783350000,268.346850000,60.024383333,-0.028200000,-0.000000000,0.355800000,-24.306350000,25.544800000,-0.000000000,268.783350000,268.346850000,60.024383333,-24.305350000,-0.027200000,0.037750000,-0.047466667,951.583333333,4.644966667
2016-03-07 06:47:00,24.303650000,-0.026900000,-0.000000000,269.057966667,268.612016667,60.024800000,-0.027900000,-0.000000000,0.357000000,-24.331550000,25.629850000,-0.000000000,269.057966667,268.612016667,60.024800000,-24.330550000,-0.026900000,0.038050000,-0.047666667,949.316666667,4.648216667
2016-03-07 06:46:00,26.082600000,-0.032250000,-0.000000000,269.136366667,268.666333333,60.035466667,-0.033250000,-0.000000000,0.351700000,-26.115850000,27.429650000,-0.000000000,269.136366667,268.666333333,60.035466667,-26.114850000,-0.032250000,0.040116667,-0.051550000,952.116666667,5.442050000
2016-03-07 06:45:00,26.592000000,-0.032700000,-0.000000000,269.190466667,268.678083333,60.044950000,-0.033700000,-0.000000000,0.348350000,-26.625700000,27.923650000,-0.000000000,269.190466667,268.678083333,60.044950000,-26.624700000,-0.032700000,0.040900000,-0.052466667,953.550000000,5.640866667
2016-03-07 06:44:00,26.568400000,-0.032150000,-0.000000000,269.199650000,268.695600000,60.039116667,-0.033150000,-0.000000000,0.345500000,-26.601550000,27.778400000,-0.000000000,269.199650000,268.695600000,60.039116667,-26.600550000,-0.032150000,0.040983333,-0.052383333,957.716666667,5.647200000
2016-03-07 06:43:00,26.513650000,-0.032800000,-0.000000000,269.271500000,268.781733333,60.019583333,-0.033800000,-0.000000000,0.346600000,-26.547450000,27.643750000,-0.000000000,269.271500000,268.781733333,60.019583333,-26.546450000,-0.032800000,0.040583333,-0.052183333,960.366666667,5.653950000
2016-03-07 06:42:00,26.557650000,-0.033800000,-0.000000000,269.621266667,269.123566667,60.040650000,-0.034800000,-0.000000000,0.348200000,-26.592450000,27.680750000,-0.000000000,269.621266667,269.123566667,60.040650000,-26.591450000,-0.033800000,0.040416667,-0.052383333,960.733333333,5.664166667
2016-03-07 06:41:00,26.557650000,-0.035200000,-0.000000000,269.881600000,269.409233333,60.039166667,-0.036200000,-0.000000000,0.349650000,-26.593850000,27.706650000,-0.000000000,269.881600000,269.409233333,60.039166667,-26.592850000,-0.035200000,0.040483333,-0.052916667,959.816666667,5.673116667
2016-03-07 06:40:00,26.504850000,-0.034900000,-0.000000000,270.454633333,269.940033333,60.024683333,-0.035900000,-0.000000000,0.348150000,-26.540750000,27.688750000,-0.000000000,270.454633333,269.940033333,60.024683333,-26.539750000,-0.034900000,0.039983333,-0.052300000,958.583333333,5.669350000
2016-03-07 06:39:00,26.607650000,-0.035500000,-0.000000000,270.662483333,270.068366667,59.999683333,-0.036500000,-0.000000000,0.348900000,-26.644150000,27.829450000,-0.000000000,270.662483333,270.068366667,59.999683333,-26.643150000,-0.035500000,0.039483333,-0.052033333,957.333333333,5.707850000
2016-03-07 06:38:00,26.597450000,-0.033800000,-0.000000000,270.868333333,270.256350000,60.015700000,-0.034800000,-0.000000000,0.347800000,-26.632250000,27.818500000,-0.000000000,270.868333333,270.256350000,60.015700000,-26.631250000,-0.033800000,0.039866667,-0.051833333,957.333333333,5.700816667
2016-03-07 06:37:00,26.607150000,-0.035700000,-0.000000000,270.967383333,270.376750000,60.018916667,-0.036700000,-0.000000000,0.349150000,-26.643850000,27.842300000,-0.000000000,270.967383333,270.376750000,60.018916667,-26.642850000,-0.035700000,0.040200000,-0.052816667,956.900000000,5.706416667
2016-03-07 06:36:00,26.639700000,-0.034950000,-0.000000000,270.929166667,270.363383333,59.998833333,-0.035950000,-0.000000000,0.349000000,-26.675650000,27.875350000,-0.000000000,270.929166667,270.363383333,59.998833333,-26.674650000,-0.034950000,0.040266667,-0.052633333,956.983333333,5.720466667
2016-03-07 06:35:00,26.494450000,-0.034700000,-0.000000000,270.886483333,270.315483333,60.017433333,-0.035700000,-0.000000000,0.348300000,-26.530150000,27.736300000,-0.000000000,270.886483333,270.315483333,60.017433333,-26.529150000,-0.034700000,0.040133333,-0.052433333,956.550000000,5.682766667
2016-03-07 06:34:00,26.803800000,-0.035400000,-0.000000000,270.357250000,269.766116667,59.994433333,-0.036400000,-0.000000000,0.348700000,-26.840200000,28.003800000,-0.000000000,270.357250000,269.766116667,59.994433333,-26.839200000,-0.035400000,0.039916667,-0.052416667,958.450000000,5.728800000
2016-03-07 06:33:00,25.659100000,-0.030350000,-0.000000000,270.166183333,269.591233333,60.021233333,-0.031350000,-0.000000000,0.350150000,-25.690450000,26.784500000,-0.000000000,270.166183333,269.591233333,60.021233333,-25.689450000,-0.030350000,0.039000000,-0.049800000,959.200000000,5.237166667
2016-03-07 06:32:00,24.245600000,-0.025750000,-0.000000000,268.801400000,268.308883333,60.008233333,-0.026750000,-0.000000000,0.350850000,-24.272350000,25.153400000,-0.000000000,268.801400000,268.308883333,60.008233333,-24.271350000,-0.025750000,0.037966667,-0.047200000,964.983333333,4.655983333
2016-03-07 06:31:00,24.264550000,-0.026800000,-0.000000000,269.505450000,269.017900000,60.001466667,-0.027800000,-0.000000000,0.352250000,-24.292350000,25.205050000,-0.000000000,269.505450000,269.017900000,60.001466667,-24.291350000,-0.026800000,0.038200000,-0.047816667,963.783333333,4.681050000
2016-03-07 06:30:00,24.230400000,-0.025300000,-0.000000000,268.956033333,268.497300000,59.988200000,-0.026300000,-0.000000000,0.351800000,-24.256700000,25.130050000,-0.000000000,268.956033333,268.497300000,59.988200000,-24.255700000,-0.025300000,0.038383333,-0.047450000,965.283333333,4.671516667
2016-03-07 06:29:00,24.201200000,-0.025200000,-0.000000000,268.458033333,268.030750000,59.983633333,-0.026200000,-0.000000000,0.351700000,-24.227400000,25.122850000,-0.000000000,268.458033333,268.030750000,59.983633333,-24.226400000,-0.025200000,0.038800000,-0.047866667,964.416666667,4.655550000
2016-03-07 06:28:00,24.211200000,-0.024600000,-0.000000000,268.565083333,268.122566667,59.978833333,-0.025600000,-0.000000000,0.351650000,-24.236800000,25.190450000,-0.000000000,268.565083333,268.122566667,59.978833333,-24.235800000,-0.024600000,0.038033333,-0.046883333,962.233333333,4.653733333
2016-03-07 06:27:00,24.268500000,-0.024200000,-0.000000000,269.042716667,268.612933333,60.019933333,-0.025200000,-0.000000000,0.352350000,-24.293700000,25.216350000,-0.000000000,269.042716667,268.612933333,60.019933333,-24.292700000,-0.024200000,0.038383333,-0.047116667,963.433333333,4.671116667
2016-03-07 06:26:00,24.231100000,-0.025900000,-0.000000000,268.824366667,268.407433333,59.993116667,-0.026900000,-0.000000000,0.352150000,-24.258000000,25.176650000,-0.000000000,268.824366667,268.407433333,59.993116667,-24.257000000,-0.025900000,0.038250000,-0.047550000,963.566666667,4.666783333
2016-03-07 06:25:00,24.285050000,-0.024750000,-0.000000000,268.690833333,268.214033333,59.985850000,-0.025750000,-0.000000000,0.351850000,-24.310800000,25.572200000,-0.000000000,268.690833333,268.214033333,59.985850000,-24.309800000,-0.024750000,0.038600000,-0.047516667,950.666666667,4.656450000
2016-03-07 06:24:00,24.281550000,-0.023200000,-0.000000000,268.766233333,268.319916667,59.987450000,-0.024200000,-0.000000000,0.351250000,-24.305750000,25.538350000,-0.000000000,268.766233333,268.319916667,59.987450000,-24.304750000,-0.023200000,0.038583333,-0.046966667,951.750000000,4.659316667
2016-03-07 06:23:00,24.287300000,-0.023800000,-0.000000000,268.614933333,268.121083333,59.982383333,-0.024800000,-0.000000000,0.351450000,-24.312100000,25.488350000,-0.000000000,268.614933333,268.121083333,59.982383333,-24.311100000,-0.023800000,0.038983333,-0.047550000,953.866666667,4.658633333
2016-03-07 06:22:00,24.272100000,-0.023450000,-0.000000000,268.826400000,268.317683333,59.994083333,-0.024450000,-0.000000000,0.351450000,-24.296550000,25.329400000,-0.000000000,268.826400000,268.317683333,59.994083333,-24.295550000,-0.023450000,0.038516667,-0.046983333,959.216666667,4.659466667
2016-03-07 06:21:00,24.261800000,-0.025350000,-0.000000000,268.562933333,268.101016667,59.984283333,-0.026350000,-0.000000000,0.351950000,-24.288150000,25.306750000,-0.000000000,268.562933333,268.101016667,59.984283333,-24.287150000,-0.025350000,0.038150000,-0.047233333,959.733333333,4.665216667
2016-03-07 06:20:00,24.201400000,-0.024200000,-0.000000000,268.464900000,268.001583333,59.963033333,-0.025200000,-0.000000000,0.348550000,-24.226600000,25.300050000,-0.000000000,268.464900000,268.001583333,59.963033333,-24.225600000,-0.024200000,0.038383333,-0.047100000,957.633333333,4.648900000
2016-03-07 06:19:00,24.300500000,-0.024200000,-0.000000000,268.878016667,268.393033333,60.007683333,-0.025200000,-0.000000000,0.348450000,-24.325700000,25.450750000,-0.000000000,268.878016667,268.393033333,60.007683333,-24.324700000,-0.024200000,0.038250000,-0.046966667,955.783333333,4.656816667
2016-03-07 06:18:00,24.288400000,-0.025000000,-0.000000000,268.881583333,268.408800000,59.982916667,-0.026000000,-0.000000000,0.349200000,-24.314400000,25.561050000,-0.000000000,268.881583333,268.408800000,59.982916667,-24.313400000,-0.025000000,0.038100000,-0.047116667,951.200000000,4.658633333
2016-03-07 06:17:00,24.284700000,-0.024850000,-0.000000000,268.845616667,268.346033333,59.963750000,-0.025850000,-0.000000000,0.349150000,-24.310550000,25.518050000,-0.000000000,268.845616667,268.346033333,59.963750000,-24.309550000,-0.024850000,0.038033333,-0.046966667,952.716666667,4.669700000
2016-03-07 06:16:00,24.243050000,-0.027250000,-0.000000000,268.999100000,268.472616667,59.981583333,-0.028250000,-0.000000000,0.348150000,-24.271300000,25.274650000,-0.000000000,268.999100000,268.472616667,59.981583333,-24.270300000,-0.027250000,0.037616667,-0.047366667,960.366666667,4.661100000
2016-03-07 06:15:00,24.258950000,-0.028450000,-0.000000000,269.247883333,268.710700000,59.967900000,-0.029450000,-0.000000000,0.348900000,-24.288400000,25.279000000,-0.000000000,269.247883333,268.710700000,59.967900000,-24.287400000,-0.028450000,0.037516667,-0.047666667,960.816666667,4.681550000
2016-03-07 06:14:00,24.240200000,-0.029100000,-0.000000000,269.143766667,268.649766667,59.955400000,-0.030100000,-0.000000000,0.350850000,-24.270300000,25.296950000,-0.000000000,269.143766667,268.649766667,59.955400000,-24.269300000,-0.029100000,0.037716667,-0.048100000,959.416666667,4.683066667
2016-03-07 06:13:00,24.212350000,-0.028700000,-0.000000000,269.139800000,268.728700000,59.957066667,-0.029700000,-0.000000000,0.350500000,-24.242050000,25.326000000,-0.000000000,269.139800000,268.728700000,59.957066667,-24.241050000,-0.028700000,0.037733333,-0.047950000,957.283333333,4.686750000
2016-03-07 06:12:00,24.219850000,-0.029000000,-0.000000000,269.520283333,269.128116667,59.985600000,-0.030000000,-0.000000000,0.351600000,-24.249850000,25.285650000,-0.000000000,269.520283333,269.128116667,59.985600000,-24.248850000,-0.029000000,0.037583333,-0.047916667,959.066666667,4.695500000
2016-03-07 06:11:00,24.259300000,-0.028500000,-0.000000000,269.846616667,269.414516667,60.002350000,-0.029500000,-0.000000000,0.351750000,-24.288800000,25.356100000,-0.000000000,269.846616667,269.414516667,60.002350000,-24.287800000,-0.028500000,0.037516667,-0.047666667,957.833333333,4.694633333
2016-03-07 06:10:00,24.282050000,-0.029000000,-0.000000000,269.731400000,269.355716667,60.008366667,-0.030000000,-0.000000000,0.350700000,-24.312050000,25.488200000,-0.000000000,269.731400000,269.355716667,60.008366667,-24.311050000,-0.029000000,0.037483333,-0.047850000,953.816666667,4.695800000
2016-03-07 06:09:00,24.302350000,-0.030150000,-0.000000000,269.617683333,269.237050000,60.029700000,-0.031150000,-0.000000000,0.351800000,-24.333500000,25.567850000,-0.000000000,269.617683333,269.237050000,60.029700000,-24.332500000,-0.030150000,0.037683333,-0.048416667,951.716666667,4.677133333
2016-03-07 06:08:00,24.301000000,-0.030050000,-0.000000000,269.709433333,269.328033333,60.023950000,-0.031050000,-0.000000000,0.353200000,-24.332050000,25.500600000,-0.000000000,269.709433333,269.328033333,60.023950000,-24.331050000,-0.030050000,0.037450000,-0.048166667,954.150000000,4.687116667
2016-03-07 06:07:00,24.297150000,-0.028650000,-0.000000000,269.751666667,269.357233333,60.006133333,-0.029650000,-0.000000000,0.354700000,-24.326800000,25.504550000,-0.000000000,269.751666667,269.357233333,60.006133333,-24.325800000,-0.028650000,0.038133333,-0.048383333,953.833333333,4.702283333
2016-03-07 06:06:00,24.308450000,-0.029200000,-0.000000000,269.779200000,269.342283333,60.003416667,-0.030200000,-0.000000000,0.352900000,-24.338650000,25.573200000,-0.000000000,269.779200000,269.342283333,60.003416667,-24.337650000,-0.029200000,0.037900000,-0.048333333,951.683333333,4.701866667
2016-03-07 06:05:00,24.313150000,-0.030200000,-0.000000000,269.720616667,269.235716667,59.995483333,-0.031200000,-0.000000000,0.352100000,-24.344350000,25.586250000,-0.000000000,269.720616667,269.235716667,59.995483333,-24.343350000,-0.030200000,0.037183333,-0.047933333,951.483333333,4.697100000
2016-03-07 06:04:00,24.334050000,-0.027400000,-0.000000000,269.896483333,269.410616667,60.023800000,-0.028400000,-0.000000000,0.352500000,-24.362450000,25.680450000,-0.000000000,269.896483333,269.410616667,60.023800000,-24.361450000,-0.027400000,0.037366667,-0.047183333,948.650000000,4.689616667
2016-03-07 06:03:00,24.347800000,-0.029100000,-0.000000000,270.432816667,269.958250000,60.018583333,-0.030100000,-0.000000000,0.352750000,-24.377900000,25.771750000,-0.000000000,270.432816667,269.958250000,60.018583333,-24.376900000,-0.029100000,0.037233333,-0.047633333,945.916666667,4.704116667
2016-03-07 06:02:00,24.410450000,-0.028850000,-0.000000000,270.704366667,270.186483333,60.023733333,-0.029850000,-0.000000000,0.354300000,-24.440300000,25.861500000,-0.000000000,270.704366667,270.186483333,60.023733333,-24.439300000,-0.028850000,0.037583333,-0.047900000,945.000000000,4.723533333
2016-03-07 06:01:00,24.383450000,-0.028050000,-0.000000000,270.863983333,270.370616667,60.027800000,-0.029050000,-0.000000000,0.352550000,-24.412500000,25.610000000,-0.000000000,270.863983333,270.370616667,60.027800000,-24.411500000,-0.028050000,0.037900000,-0.047933333,953.233333333,4.729700000
2016-03-07 06:00:00,24.374950000,-0.029600000,-0.000000000,271.373433333,270.913516667,60.058833333,-0.030600000,-0.000000000,0.354850000,-24.405550000,25.471800000,-0.000000000,271.373433333,270.913516667,60.058833333,-24.404550000,-0.029600000,0.037583333,-0.048133333,958.133333333,4.740933333
2016-03-07 05:59:00,24.423350000,-0.028900000,-0.000000000,271.374033333,270.890433333,60.062233333,-0.029900000,-0.000000000,0.355800000,-24.453250000,25.628500000,-0.000000000,271.374033333,270.890433333,60.062233333,-24.452250000,-0.028900000,0.037766667,-0.048083333,954.233333333,4.736816667
2016-03-07 05:58:00,24.493300000,-0.030650000,-0.000000000,271.729050000,271.226166667,60.075966667,-0.031650000,-0.000000000,0.356550000,-24.524950000,26.067100000,-0.000000000,271.729050000,271.226166667,60.075966667,-24.523950000,-0.030650000,0.037183333,-0.048116667,940.850000000,4.732633333
2016-03-07 05:57:00,24.575150000,-0.029750000,-0.000000000,272.112316667,271.545400000,60.088100000,-0.030750000,-0.000000000,0.356850000,-24.605900000,26.238700000,-0.000000000,272.112316667,271.545400000,60.088100000,-24.604900000,-0.029750000,0.037366667,-0.048016667,937.766666667,4.749083333
2016-03-07 05:56:00,24.562950000,-0.030650000,-0.000000000,272.120300000,271.539033333,60.081216667,-0.031650000,-0.000000000,0.356050000,-24.594600000,26.136250000,-0.000000000,272.120300000,271.539033333,60.081216667,-24.593600000,-0.030650000,0.037183333,-0.048116667,941.050000000,4.752516667
2016-03-07 05:55:00,24.497200000,-0.030950000,-0.000000000,271.953400000,271.395600000,60.076216667,-0.031950000,-0.000000000,0.356800000,-24.529150000,25.763350000,-0.000000000,271.953400000,271.395600000,60.076216667,-24.528150000,-0.030950000,0.037150000,-0.048183333,952.166666667,4.754333333
2016-03-07 05:54:00,24.540650000,-0.030600000,-0.000000000,271.764166667,271.214516667,60.076366667,-0.031600000,-0.000000000,0.356500000,-24.572250000,26.131300000,-0.000000000,271.764166667,271.214516667,60.076366667,-24.571250000,-0.030600000,0.037166667,-0.048083333,940.366666667,4.745883333
2016-03-07 05:53:00,24.464900000,-0.031750000,-0.000000000,271.629283333,271.106683333,60.050466667,-0.032750000,-0.000000000,0.357150000,-24.497650000,25.916250000,-0.000000000,271.629283333,271.106683333,60.050466667,-24.496650000,-0.031750000,0.036950000,-0.048233333,945.300000000,4.744100000
2016-03-07 05:52:00,24.424350000,-0.029900000,-0.000000000,271.313950000,270.857100000,60.071183333,-0.030900000,-0.000000000,0.357100000,-24.455250000,25.649900000,-0.000000000,271.313950000,270.857100000,60.071183333,-24.454250000,-0.029900000,0.037250000,-0.047916667,953.366666667,4.733850000
2016-03-07 05:51:00,24.425050000,-0.029300000,-0.000000000,271.148633333,270.646233333,60.063150000,-0.030300000,-0.000000000,0.355800000,-24.455350000,25.621200000,-0.000000000,271.148633333,270.646233333,60.063150000,-24.454350000,-0.029300000,0.037366667,-0.047833333,954.533333333,4.729300000
2016-03-07 05:50:00,24.293050000,-0.027450000,-0.000000000,270.303000000,269.794583333,60.037716667,-0.028450000,-0.000000000,0.355150000,-24.321500000,25.256450000,-0.000000000,270.303000000,269.794583333,60.037716667,-24.320500000,-0.027450000,0.037233333,-0.047066667,962.950000000,4.689783333
2016-03-07 05:49:00,24.334550000,-0.027100000,-0.000000000,270.739083333,270.258983333,60.057516667,-0.028100000,-0.000000000,0.355750000,-24.362650000,25.313650000,-0.000000000,270.739083333,270.258983333,60.057516667,-24.361650000,-0.027100000,0.037700000,-0.047416667,962.483333333,4.709650000
2016-03-07 05:48:00,24.316350000,-0.028400000,-0.000000000,270.080533333,269.595483333,60.030750000,-0.029400000,-0.000000000,0.354950000,-24.345750000,25.323450000,-0.000000000,270.080533333,269.595483333,60.030750000,-24.344750000,-0.028400000,0.037650000,-0.047833333,961.400000000,4.694250000
2016-03-07 05:47:00,24.284950000,-0.025900000,-0.000000000,269.842716667,269.334266667,60.007866667,-0.026900000,-0.000000000,0.354000000,-24.311850000,25.257750000,-0.000000000,269.842716667,269.334266667,60.007866667,-24.310850000,-0.025900000,0.037650000,-0.046983333,962.566666667,4.688033333
2016-03-07 05:46:00,24.222300000,-0.029000000,-0.000000000,269.991466667,269.499550000,59.976950000,-0.030000000,-0.000000000,0.353700000,-24.252300000,25.214500000,-0.000000000,269.991466667,269.499550000,59.976950000,-24.251300000,-0.029000000,0.037366667,-0.047733333,961.833333333,4.688933333
2016-03-07 05:45:00,24.201650000,-0.027550000,-0.000000000,270.132350000,269.621050000,59.963433333,-0.028550000,-0.000000000,0.355400000,-24.230200000,25.208850000,-0.000000000,270.132350000,269.621050000,59.963433333,-24.229200000,-0.027550000,0.037750000,-0.047600000,961.100000000,4.691250000
2016-03-07 05:44:00,24.200250000,-0.027900000,-0.000000000,270.132850000,269.572900000,59.951033333,-0.028900000,-0.000000000,0.356350000,-24.229150000,25.247350000,-0.000000000,270.132850000,269.572900000,59.951033333,-24.228150000,-0.027900000,0.037750000,-0.047750000,959.700000000,4.691066667
2016-03-07 05:43:00,24.205350000,-0.028050000,-0.000000000,270.092183333,269.586500000,59.964366667,-0.029050000,-0.000000000,0.355600000,-24.234400000,25.311050000,-0.000000000,270.092183333,269.586500000,59.964366667,-24.233400000,-0.028050000,0.037516667,-0.047550000,957.483333333,4.690833333
2016-03-07 05:42:00,24.192350000,-0.027850000,-0.000000000,270.168266667,269.566433333,59.943450000,-0.028850000,-0.000000000,0.355450000,-24.221200000,25.334250000,-0.000000000,270.168266667,269.566433333,59.943450000,-24.220200000,-0.027850000,0.037500000,-0.047483333,956.100000000,4.684783333
2016-03-07 05:41:00,24.169950000,-0.029150000,-0.000000000,269.997716667,269.450266667,59.952300000,-0.030150000,-0.000000000,0.353700000,-24.200100000,25.286100000,-0.000000000,269.997716667,269.450266667,59.952300000,-24.199100000,-0.029150000,0.036800000,-0.047200000,957.066666667,4.682300000
2016-03-07 05:40:00,24.133600000,-0.029550000,-0.000000000,270.220783333,269.753766667,59.933883333,-0.030550000,-0.000000000,0.354500000,-24.164150000,25.292450000,-0.000000000,270.220783333,269.753766667,59.933883333,-24.163150000,-0.029550000,0.036916667,-0.047450000,955.350000000,4.694966667
2016-03-07 05:39:00,24.164350000,-0.031000000,-0.000000000,270.266883333,269.827166667,59.955550000,-0.032000000,-0.000000000,0.355050000,-24.196350000,25.271750000,-0.000000000,270.266883333,269.827166667,59.955550000,-24.195350000,-0.031000000,0.037083333,-0.048116667,957.500000000,4.705716667
2016-03-07 05:38:00,24.173850000,-0.031100000,-0.000000000,269.893066667,269.421150000,59.978083333,-0.032100000,-0.000000000,0.354950000,-24.205950000,25.211750000,-0.000000000,269.893066667,269.421150000,59.978083333,-24.204950000,-0.031100000,0.037183333,-0.048233333,960.033333333,4.681416667
2016-03-07 05:37:00,24.158750000,-0.030800000,-0.000000000,270.068450000,269.603083333,59.967750000,-0.031800000,-0.000000000,0.356150000,-24.190550000,25.218050000,-0.000000000,270.068450000,269.603083333,59.967750000,-24.189550000,-0.030800000,0.037433333,-0.048416667,959.300000000,4.682816667
2016-03-07 05:36:00,24.159300000,-0.032050000,-0.000000000,269.711633333,269.266233333,59.981800000,-0.033050000,-0.000000000,0.354100000,-24.192350000,25.180200000,-0.000000000,269.711633333,269.266233333,59.981800000,-24.191350000,-0.032050000,0.037050000,-0.048433333,960.800000000,4.673083333
2016-03-07 05:35:00,24.152750000,-0.029100000,-0.000000000,269.040516667,268.582300000,59.967583333,-0.030100000,-0.000000000,0.353150000,-24.182850000,25.134100000,-0.000000000,269.040516667,268.582300000,59.967583333,-24.181850000,-0.029100000,0.037900000,-0.048283333,962.116666667,4.658483333
2016-03-07 05:34:00,24.137850000,-0.030350000,-0.000000000,269.088200000,268.644100000,59.944566667,-0.031350000,-0.000000000,0.351000000,-24.169200000,25.136650000,-0.000000000,269.088200000,268.644100000,59.944566667,-24.168200000,-0.030350000,0.037100000,-0.047900000,961.550000000,4.670066667
2016-03-07 05:33:00,24.138100000,-0.029650000,-0.000000000,269.323000000,268.863250000,59.971166667,-0.030650000,-0.000000000,0.353450000,-24.168750000,25.083200000,-0.000000000,269.323000000,268.863250000,59.971166667,-24.167750000,-0.029650000,0.037850000,-0.048416667,963.600000000,4.666983333
2016-03-07 05:32:00,24.215150000,-0.028300000,-0.000000000,269.352650000,268.852216667,59.984966667,-0.029300000,-0.000000000,0.352600000,-24.244450000,25.157750000,-0.000000000,269.352650000,268.852216667,59.984966667,-24.243450000,-0.028300000,0.037883333,-0.047983333,963.700000000,4.670533333
2016-03-07 05:31:00,24.181350000,-0.029400000,-0.000000000,269.327600000,268.839116667,59.983833333,-0.030400000,-0.000000000,0.354650000,-24.211750000,25.098800000,-0.000000000,269.327600000,268.839116667,59.983833333,-24.210750000,-0.029400000,0.037666667,-0.048133333,964.650000000,4.664116667
2016-03-07 05:30:00,24.177100000,-0.029000000,-0.000000000,269.397450000,268.944016667,59.996450000,-0.030000000,-0.000000000,0.354650000,-24.207100000,25.131400000,-0.000000000,269.397450000,268.944016667,59.996450000,-24.206100000,-0.029000000,0.037783333,-0.048133333,963.150000000,4.659133333
2016-03-07 05:29:00,24.229950000,-0.030000000,-0.000000000,269.647833333,269.167250000,60.008266667,-0.031000000,-0.000000000,0.354100000,-24.260950000,25.170350000,-0.000000000,269.647833333,269.167250000,60.008266667,-24.259950000,-0.030000000,0.037583333,-0.048250000,963.866666667,4.675050000
2016-03-07 05:28:00,24.238700000,-0.026950000,-0.000000000,269.639500000,269.143883333,60.029750000,-0.027950000,-0.000000000,0.355400000,-24.266650000,25.208700000,-0.000000000,269.639500000,269.143883333,60.029750000,-24.265650000,-0.026950000,0.037683333,-0.047333333,962.616666667,4.662783333
2016-03-07 05:27:00,24.215050000,-0.024350000,-0.000000000,269.290433333,268.811600000,60.033650000,-0.025350000,-0.000000000,0.354050000,-24.240400000,25.158750000,-0.000000000,269.290433333,268.811600000,60.033650000,-24.239400000,-0.024350000,0.038133333,-0.046933333,963.450000000,4.649883333
2016-03-07 05:26:00,24.179150000,-0.026150000,-0.000000000,269.178233333,268.746966667,60.040716667,-0.027150000,-0.000000000,0.353300000,-24.206300000,25.111550000,-0.000000000,269.178233333,268.746966667,60.040716667,-24.205300000,-0.026150000,0.037950000,-0.047333333,963.916666667,4.644450000
2016-03-07 05:25:00,24.101650000,-0.025150000,-0.000000000,269.088450000,268.729450000,60.028833333,-0.026150000,-0.000000000,0.351200000,-24.127800000,25.031900000,-0.000000000,269.088450000,268.729450000,60.028833333,-24.126800000,-0.025150000,0.037983333,-0.047016667,963.916666667,4.639933333
2016-03-07 05:24:00,24.026450000,-0.022800000,-0.000000000,267.743150000,267.382850000,60.000450000,-0.023800000,-0.000000000,0.352250000,-24.050250000,24.826400000,-0.000000000,267.743150000,267.382850000,60.000450000,-24.049250000,-0.022800000,0.038716667,-0.046983333,968.800000000,4.604400000
2016-03-07 05:23:00,24.012900000,-0.022700000,-0.000000000,267.418983333,267.008950000,59.972350000,-0.023700000,-0.000000000,0.351750000,-24.036600000,24.801600000,-0.000000000,267.418983333,267.008950000,59.972350000,-24.035600000,-0.022700000,0.038266667,-0.046450000,969.183333333,4.600150000
